Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,505.0,,24261,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,440,Lithuania,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,26.0,,64,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,458,Malaysia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,6119885.0,,5573897,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,53249.0,,84898,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,6940578.0,,6603862,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,429473.0,,773427,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,598,Papua New Guinea,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,18942056.0,,13538964,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,5082.0,,6177,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,5175.0,,9377,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3240.0,,5559,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,699,India,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,110.0,,2658,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,355614.0,,382549,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,28905.0,,75567,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,5600.0,,42363,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,185.0,,665,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,818,Egypt,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2785.0,,1497,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,818,Egypt,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1081.0,,3549,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,235.0,,2686,,,0
